	PHASE	TYPE	ORIGINAL	ACTUAL	UP	DP	position	position_UP	position_DP	phoneme	phon_prob	error
8089	Post_Novel2	Novel2	dAlfIn	dAlfIs	7	7	5	?	?	I	1.00000	0.00000
8090	Post_Novel2	Novel2	dAlfIn	dAlfIs	7	7	6	?	?	s	0.33345	1.33310
8091	Post_Novel2	Novel2	dVnJ@n	dVnJ@k	4	7	1	?	?	d	0.06091	1.87819
8092	Post_Novel2	Novel2	dVnJ@n	dVnJ@k	4	7	2	?	?	V	0.03478	1.93044
8093	Post_Novel2	Novel2	dVnJ@n	dVnJ@k	4	7	3	?	?	n	0.08488	1.83025
8094	Post_Novel2	Novel2	dVnJ@n	dVnJ@k	4	7	4	?	?	J	0.61824	0.76353
8095	Post_Novel2	Novel2	dVnJ@n	dVnJ@k	4	7	5	?	?	@	1.00000	0.00000
8096	Post_Novel2	Novel2	dVnJ@n	dVnJ@k	4	7	6	?	?	k	0.50000	1.00000
8097	Post_Novel2	Novel2	fanfEr	fanfErn	4	8	1	?	?	f	0.04773	1.90455
8098	Post_Novel2	Novel2	fanfEr	fanfErn	4	8	2	?	?	a	0.05897	1.88206
8099	Post_Novel2	Novel2	fanfEr	fanfErn	4	8	3	?	?	n	0.20039	1.59921
8100	Post_Novel2	Novel2	fanfEr	fanfErn	4	8	4	?	?	f	0.10659	1.78681
8101	Post_Novel2	Novel2	fanfEr	fanfErn	4	8	5	?	?	E	1.00000	0.00000
8102	Post_Novel2	Novel2	fanfEr	fanfErn	4	8	6	?	?	r	1.00000	0.00000
8103	Post_Novel2	Novel2	fanfEr	fanfErn	4	8	7	?	?	n	1.00000	0.00000
8104	Post_Novel2	Novel2	fiasko	fiaskov	3	8	1	?	?	f	0.04773	1.90455
8105	Post_Novel2	Novel2	fiasko	fiaskov	3	8	2	?	?	i	0.04171	1.91658
8106	Post_Novel2	Novel2	fiasko	fiaskov	3	8	3	?	?	a	0.03032	1.93936
8107	Post_Novel2	Novel2	fiasko	fiaskov	3	8	4	?	?	s	1.00000	0.00000
8108	Post_Novel2	Novel2	fiasko	fiaskov	3	8	5	?	?	k	1.00000	0.00000
8109	Post_Novel2	Novel2	fiasko	fiaskov	3	8	6	?	?	o	1.00000	0.00000
8110	Post_Novel2	Novel2	fiasko	fiaskov	3	8	7	?	?	v	1.00000	0.00000
8111	Post_Novel2	Novel2	fiEst@	fiEst@v	3	8	1	?	?	f	0.04773	1.90455
8112	Post_Novel2	Novel2	fiEst@	fiEst@v	3	8	2	?	?	i	0.04171	1.91658
8113	Post_Novel2	Novel2	fiEst@	fiEst@v	3	8	3	?	?	E	0.02772	1.94456
8114	Post_Novel2	Novel2	fiEst@	fiEst@v	3	8	4	?	?	s	1.00000	0.00000
8115	Post_Novel2	Novel2	fiEst@	fiEst@v	3	8	5	?	?	t	1.00000	0.00000
8116	Post_Novel2	Novel2	fiEst@	fiEst@v	3	8	6	?	?	@	1.00000	0.00000
8117	Post_Novel2	Novel2	fiEst@	fiEst@v	3	8	7	?	?	v	1.00000	0.00000
8118	Post_Novel2	Novel2	flImzi	flImzArk	4	9	1	?	?	f	0.04773	1.90455
8119	Post_Novel2	Novel2	flImzi	flImzArk	4	9	2	?	?	l	0.15265	1.69470
8120	Post_Novel2	Novel2	flImzi	flImzArk	4	9	3	?	?	I	0.08819	1.82362
8121	Post_Novel2	Novel2	flImzi	flImzArk	4	9	4	?	?	m	0.08679	1.82642
8122	Post_Novel2	Novel2	flImzi	flImzArk	4	9	5	?	?	z	1.00000	0.00000
8123	Post_Novel2	Novel2	flImzi	flImzArk	4	9	6	?	?	A	0.50000	1.00000
8124	Post_Novel2	Novel2	flImzi	flImzArk	4	9	7	?	?	r	1.00000	0.00000
8125	Post_Novel2	Novel2	flImzi	flImzArk	4	9	8	?	?	k	1.00000	0.00000
8126	Post_Novel2	Novel2	flAtsm	flAts@p	4	6	1	?	?	f	0.04773	1.90455
8127	Post_Novel2	Novel2	flAtsm	flAts@p	4	6	2	?	?	l	0.15265	1.69470
8128	Post_Novel2	Novel2	flAtsm	flAts@p	4	6	3	?	?	A	0.04317	1.91366
8129	Post_Novel2	Novel2	flAtsm	flAts@p	4	6	4	?	?	t	0.14299	1.71402
8130	Post_Novel2	Novel2	flAtsm	flAts@p	4	6	5	?	?	s	1.00000	0.00000
8131	Post_Novel2	Novel2	flAtsm	flAts@p	4	6	6	?	?	@	0.50000	1.00000
8132	Post_Novel2	Novel2	flAtsm	flAts@p	4	6	7	?	?	p	1.00000	0.00000
8133	Post_Novel2	Novel2	fOrmj@l@	fOrmj@ti	9	9	1	?	?	f	0.04773	1.90455
8134	Post_Novel2	Novel2	fOrmj@l@	fOrmj@ti	9	9	2	?	?	O	0.11170	1.77660
8135	Post_Novel2	Novel2	fOrmj@l@	fOrmj@ti	9	9	3	?	?	r	0.84706	0.30589
8136	Post_Novel2	Novel2	fOrmj@l@	fOrmj@ti	9	9	4	?	?	m	0.24300	1.51400
8137	Post_Novel2	Novel2	fOrmj@l@	fOrmj@ti	9	9	5	?	?	j	0.28967	1.42067
8138	Post_Novel2	Novel2	fOrmj@l@	fOrmj@ti	9	9	6	?	?	@	1.00000	0.00000
8139	Post_Novel2	Novel2	fOrmj@l@	fOrmj@ti	9	9	7	?	?	t	0.12337	1.75326
8140	Post_Novel2	Novel2	fOrmj@l@	fOrmj@ti	9	9	8	?	?	i	1.00000	0.00000
8141	Post_Novel2	Novel2	fOrC@n	fOrC@J	7	7	1	?	?	f	0.04773	1.90455
8142	Post_Novel2	Novel2	fOrC@n	fOrC@J	7	7	2	?	?	O	0.11170	1.77660
8143	Post_Novel2	Novel2	fOrC@n	fOrC@J	7	7	3	?	?	r	0.84706	0.30589
8144	Post_Novel2	Novel2	fOrC@n	fOrC@J	7	7	4	?	?	C	0.03902	1.92197
8145	Post_Novel2	Novel2	fOrC@n	fOrC@J	7	7	5	?	?	@	0.60604	0.78791
8146	Post_Novel2	Novel2	fOrC@n	fOrC@J	7	7	6	?	?	J	0.36172	1.27656
8147	Post_Novel2	Novel2	kImono	kImodu	3	7	1	?	?	k	0.09079	1.81842
8148	Post_Novel2	Novel2	kImono	kImodu	3	7	2	?	?	I	0.02356	1.95287
8149	Post_Novel2	Novel2	kImono	kImodu	3	7	3	?	?	m	0.02084	1.95832
8150	Post_Novel2	Novel2	kImono	kImodu	3	7	4	?	?	o	1.00000	0.00000
8151	Post_Novel2	Novel2	kImono	kImodu	3	7	5	?	?	d	0.50000	1.00000
8152	Post_Novel2	Novel2	kImono	kImodu	3	7	6	?	?	u	1.00000	0.00000
8153	Post_Novel2	Novel2	l@mEnt	l@mEft	7	7	1	?	?	l	0.03258	1.93483
8154	Post_Novel2	Novel2	l@mEnt	l@mEft	7	7	2	?	?	@	0.01858	1.96284
8155	Post_Novel2	Novel2	l@mEnt	l@mEft	7	7	3	?	?	m	0.12860	1.74280
8156	Post_Novel2	Novel2	l@mEnt	l@mEft	7	7	4	?	?	E	1.00000	0.00000
8157	Post_Novel2	Novel2	l@mEnt	l@mEft	7	7	5	?	?	f	0.35272	1.29455
8158	Post_Novel2	Novel2	l@mEnt	l@mEft	7	7	6	?	?	t	1.00000	0.00000
8159	Post_Novel2	Novel2	lEkt#n	lEkt#t	4	7	1	?	?	l	0.03258	1.93483
8160	Post_Novel2	Novel2	lEkt#n	lEkt#t	4	7	2	?	?	E	0.12082	1.75835
8161	Post_Novel2	Novel2	lEkt#n	lEkt#t	4	7	3	?	?	k	0.06831	1.86338
8162	Post_Novel2	Novel2	lEkt#n	lEkt#t	4	7	4	?	?	t	0.12375	1.75251
8163	Post_Novel2	Novel2	lEkt#n	lEkt#t	4	7	5	?	?	#	1.00000	0.00000
8164	Post_Novel2	Novel2	lEkt#n	lEkt#t	4	7	6	?	?	t	0.50000	1.00000
8165	Post_Novel2	Novel2	lIbito	lIbitIt	5	8	1	?	?	l	0.03258	1.93483
8166	Post_Novel2	Novel2	lIbito	lIbitIt	5	8	2	?	?	I	0.16651	1.66698
8167	Post_Novel2	Novel2	lIbito	lIbitIt	5	8	3	?	?	b	0.11929	1.76142
8168	Post_Novel2	Novel2	lIbito	lIbitIt	5	8	4	?	?	i	0.16641	1.66718
8169	Post_Novel2	Novel2	lIbito	lIbitIt	5	8	5	?	?	t	0.47718	1.04563
8170	Post_Novel2	Novel2	lIbito	lIbitIt	5	8	6	?	?	I	0.50000	1.00000
8171	Post_Novel2	Novel2	lIbito	lIbitIt	5	8	7	?	?	t	1.00000	0.00000
8172	Post_Novel2	Novel2	me@nez	me@n#	4	6	1	?	?	m	0.05095	1.89811
8173	Post_Novel2	Novel2	me@nez	me@n#	4	6	2	?	?	e	0.05477	1.89047
8174	Post_Novel2	Novel2	me@nez	me@n#	4	6	3	?	?	@	0.03752	1.92496
8175	Post_Novel2	Novel2	me@nez	me@n#	4	6	4	?	?	n	0.47220	1.05559
8176	Post_Novel2	Novel2	me@nez	me@n#	4	6	5	?	?	#	0.50000	1.00000
8177	Post_Novel2	Novel2	mVSrum	mVSrUk	7	7	1	?	?	m	0.05095	1.89811
8178	Post_Novel2	Novel2	mVSrum	mVSrUk	7	7	2	?	?	V	0.06825	1.86351
8179	Post_Novel2	Novel2	mVSrum	mVSrUk	7	7	3	?	?	S	0.04884	1.90231
8180	Post_Novel2	Novel2	mVSrum	mVSrUk	7	7	4	?	?	r	0.80572	0.38857
8181	Post_Novel2	Novel2	mVSrum	mVSrUk	7	7	5	?	?	U	0.27517	1.44967
8182	Post_Novel2	Novel2	mVSrum	mVSrUk	7	7	6	?	?	k	1.00000	0.00000
8183	Post_Novel2	Novel2	napkIn	napkIb	7	7	1	?	?	n	0.02112	1.95777
8184	Post_Novel2	Novel2	napkIn	napkIb	7	7	2	?	?	a	0.08405	1.83190
8185	Post_Novel2	Novel2	napkIn	napkIb	7	7	3	?	?	p	0.12465	1.75070
8186	Post_Novel2	Novel2	napkIn	napkIb	7	7	4	?	?	k	0.39465	1.21069
8187	Post_Novel2	Novel2	napkIn	napkIb	7	7	5	?	?	I	1.00000	0.00000
8188	Post_Novel2	Novel2	napkIn	napkIb	7	7	6	?	?	b	0.33063	1.33873
8189	Post_Novel2	Novel2	Or@J@n	Or@J@s	7	7	1	?	?	O	0.00767	1.98466
8190	Post_Novel2	Novel2	Or@J@n	Or@J@s	7	7	2	?	?	r	0.40722	1.18556
8191	Post_Novel2	Novel2	Or@J@n	Or@J@s	7	7	3	?	?	@	0.16026	1.67949
8192	Post_Novel2	Novel2	Or@J@n	Or@J@s	7	7	4	?	?	J	0.24406	1.51188
8193	Post_Novel2	Novel2	Or@J@n	Or@J@s	7	7	5	?	?	@	1.00000	0.00000
8194	Post_Novel2	Novel2	Or@J@n	Or@J@s	7	7	6	?	?	s	0.34569	1.30862
8195	Post_Novel2	Novel2	p@got@	p@got@lf	7	9	1	?	?	p	0.07518	1.84964
8196	Post_Novel2	Novel2	p@got@	p@got@lf	7	9	2	?	?	@	0.03414	1.93173
8197	Post_Novel2	Novel2	p@got@	p@got@lf	7	9	3	?	?	g	0.02600	1.94801
8198	Post_Novel2	Novel2	p@got@	p@got@lf	7	9	4	?	?	o	1.00000	0.00000
8199	Post_Novel2	Novel2	p@got@	p@got@lf	7	9	5	?	?	t	1.00000	0.00000
8200	Post_Novel2	Novel2	p@got@	p@got@lf	7	9	6	?	?	@	1.00000	0.00000
8201	Post_Novel2	Novel2	p@got@	p@got@lf	7	9	7	?	?	l	0.57468	0.85064
8202	Post_Novel2	Novel2	p@got@	p@got@lf	7	9	8	?	?	f	1.00000	0.00000
8203	Post_Novel2	Novel2	pArsli	pArsliv	5	8	1	?	?	p	0.07518	1.84964
8204	Post_Novel2	Novel2	pArsli	pArsliv	5	8	2	?	?	A	0.07822	1.84356
8205	Post_Novel2	Novel2	pArsli	pArsliv	5	8	3	?	?	r	0.34589	1.30821
8206	Post_Novel2	Novel2	pArsli	pArsliv	5	8	4	?	?	s	0.13116	1.73768
8207	Post_Novel2	Novel2	pArsli	pArsliv	5	8	5	?	?	l	0.21375	1.57250
8208	Post_Novel2	Novel2	pArsli	pArsliv	5	8	6	?	?	i	1.00000	0.00000
8209	Post_Novel2	Novel2	pArsli	pArsliv	5	8	7	?	?	v	1.00000	0.00000
8210	Post_Novel2	Novel2	pElvIs	pElvIf	7	7	1	?	?	p	0.07518	1.84964
8211	Post_Novel2	Novel2	pElvIs	pElvIf	7	7	2	?	?	E	0.05183	1.89633
8212	Post_Novel2	Novel2	pElvIs	pElvIf	7	7	3	?	?	l	0.06035	1.87931
8213	Post_Novel2	Novel2	pElvIs	pElvIf	7	7	4	?	?	v	0.35774	1.28452
8214	Post_Novel2	Novel2	pElvIs	pElvIf	7	7	5	?	?	I	1.00000	0.00000
8215	Post_Novel2	Novel2	pElvIs	pElvIf	7	7	6	?	?	f	0.34173	1.31653
8216	Post_Novel2	Novel2	pIknIk	pIknIb	7	7	1	?	?	p	0.07518	1.84964
8217	Post_Novel2	Novel2	pIknIk	pIknIb	7	7	2	?	?	I	0.06370	1.87261
8218	Post_Novel2	Novel2	pIknIk	pIknIb	7	7	3	?	?	k	0.22798	1.54404
8219	Post_Novel2	Novel2	pIknIk	pIknIb	7	7	4	?	?	n	0.09558	1.80883
8220	Post_Novel2	Novel2	pIknIk	pIknIb	7	7	5	?	?	I	1.00000	0.00000
8221	Post_Novel2	Novel2	pIknIk	pIknIb	7	7	6	?	?	b	0.29517	1.40966
8222	Post_Novel2	Novel2	p@teto	p@tetIr	7	8	1	?	?	p	0.07518	1.84964
8223	Post_Novel2	Novel2	p@teto	p@tetIr	7	8	2	?	?	@	0.03414	1.93173
8224	Post_Novel2	Novel2	p@teto	p@tetIr	7	8	3	?	?	t	0.32036	1.35928
8225	Post_Novel2	Novel2	p@teto	p@tetIr	7	8	4	?	?	e	0.11709	1.76581
8226	Post_Novel2	Novel2	p@teto	p@tetIr	7	8	5	?	?	t	1.00000	0.00000
8227	Post_Novel2	Novel2	p@teto	p@tetIr	7	8	6	?	?	I	0.33567	1.32866
8228	Post_Novel2	Novel2	p@teto	p@tetIr	7	8	7	?	?	r	1.00000	0.00000
8229	Post_Novel2	Novel2	prof!l	prof!p	7	7	1	?	?	p	0.07518	1.84964
8230	Post_Novel2	Novel2	prof!l	prof!p	7	7	2	?	?	r	0.28597	1.42807
8231	Post_Novel2	Novel2	prof!l	prof!p	7	7	3	?	?	o	0.09098	1.81804
8232	Post_Novel2	Novel2	prof!l	prof!p	7	7	4	?	?	f	0.06642	1.86717
8233	Post_Novel2	Novel2	prof!l	prof!p	7	7	5	?	?	!	0.82753	0.34495
8234	Post_Novel2	Novel2	prof!l	prof!p	7	7	6	?	?	p	0.34635	1.30729
8235	Post_Novel2	Novel2	pUlpIt	pUlpIJ	7	7	1	?	?	p	0.07518	1.84964
8236	Post_Novel2	Novel2	pUlpIt	pUlpIJ	7	7	2	?	?	U	0.01372	1.97255
8237	Post_Novel2	Novel2	pUlpIt	pUlpIJ	7	7	3	?	?	l	0.33008	1.33983
8238	Post_Novel2	Novel2	pUlpIt	pUlpIJ	7	7	4	?	?	p	0.23526	1.52949
8239	Post_Novel2	Novel2	pUlpIt	pUlpIJ	7	7	5	?	?	I	1.00000	0.00000
8240	Post_Novel2	Novel2	pUlpIt	pUlpIJ	7	7	6	?	?	J	0.35902	1.28196
8241	Post_Novel2	Novel2	rEskju	rEskj@	7	7	1	?	?	r	0.06054	1.87893
8242	Post_Novel2	Novel2	rEskju	rEskj@	7	7	2	?	?	E	0.14260	1.71480
8243	Post_Novel2	Novel2	rEskju	rEskj@	7	7	3	?	?	s	0.10746	1.78508
8244	Post_Novel2	Novel2	rEskju	rEskj@	7	7	4	?	?	k	0.16136	1.67727
8245	Post_Novel2	Novel2	rEskju	rEskj@	7	7	5	?	?	j	1.00000	0.00000
8246	Post_Novel2	Novel2	rEskju	rEskj@	7	7	6	?	?	@	0.24313	1.51373
8247	Post_Novel2	Novel2	rEv@nu	rEv@nEm	7	8	1	?	?	r	0.06054	1.87893
8248	Post_Novel2	Novel2	rEv@nu	rEv@nEm	7	8	2	?	?	E	0.14260	1.71480
8249	Post_Novel2	Novel2	rEv@nu	rEv@nEm	7	8	3	?	?	v	0.08004	1.83992
8250	Post_Novel2	Novel2	rEv@nu	rEv@nEm	7	8	4	?	?	@	0.40747	1.18506
8251	Post_Novel2	Novel2	rEv@nu	rEv@nEm	7	8	5	?	?	n	0.44296	1.11409
8252	Post_Novel2	Novel2	rEv@nu	rEv@nEm	7	8	6	?	?	E	0.30063	1.39875
8253	Post_Novel2	Novel2	rEv@nu	rEv@nEm	7	8	7	?	?	m	1.00000	0.00000
8254	Post_Novel2	Novel2	skafLd	skafont	7	5	1	?	?	s	0.11379	1.77242
8255	Post_Novel2	Novel2	skafLd	skafont	7	5	2	?	?	k	0.10040	1.79921
8256	Post_Novel2	Novel2	skafLd	skafont	7	5	3	?	?	a	0.10115	1.79770
8257	Post_Novel2	Novel2	skafLd	skafont	7	5	4	?	?	f	0.05921	1.88158
8258	Post_Novel2	Novel2	skafLd	skafont	7	5	5	?	?	o	0.30000	1.40000
8259	Post_Novel2	Novel2	skafLd	skafont	7	5	6	?	?	n	1.00000	0.00000
8260	Post_Novel2	Novel2	skafLd	skafont	7	5	7	?	?	t	1.00000	0.00000
8261	Post_Novel2	Novel2	sEs@mi	sEs@m!	4	7	1	?	?	s	0.11379	1.77242
8262	Post_Novel2	Novel2	sEs@mi	sEs@m!	4	7	2	?	?	E	0.06724	1.86552
8263	Post_Novel2	Novel2	sEs@mi	sEs@m!	4	7	3	?	?	s	0.01697	1.96607
8264	Post_Novel2	Novel2	sEs@mi	sEs@m!	4	7	4	?	?	@	0.47909	1.04182
8265	Post_Novel2	Novel2	sEs@mi	sEs@m!	4	7	5	?	?	m	1.00000	0.00000
8266	Post_Novel2	Novel2	sEs@mi	sEs@m!	4	7	6	?	?	!	0.50000	1.00000
8267	Post_Novel2	Novel2	SrapnL	Srapnu	4	7	1	?	?	S	0.01239	1.97522
8268	Post_Novel2	Novel2	SrapnL	Srapnu	4	7	2	?	?	r	0.07643	1.84715
8269	Post_Novel2	Novel2	SrapnL	Srapnu	4	7	3	?	?	a	0.08047	1.83906
8270	Post_Novel2	Novel2	SrapnL	Srapnu	4	7	4	?	?	p	0.69056	0.61889
8271	Post_Novel2	Novel2	SrapnL	Srapnu	4	7	5	?	?	n	1.00000	0.00000
8272	Post_Novel2	Novel2	SrapnL	Srapnu	4	7	6	?	?	u	0.50000	1.00000
8273	Post_Novel2	Novel2	sIluEt	sIluEf	7	7	1	?	?	s	0.11379	1.77242
8274	Post_Novel2	Novel2	sIluEt	sIluEf	7	7	2	?	?	I	0.08595	1.82809
8275	Post_Novel2	Novel2	sIluEt	sIluEf	7	7	3	?	?	l	0.08975	1.82050
8276	Post_Novel2	Novel2	sIluEt	sIluEf	7	7	4	?	?	u	0.12353	1.75294
8277	Post_Novel2	Novel2	sIluEt	sIluEf	7	7	5	?	?	E	1.00000	0.00000
8278	Post_Novel2	Novel2	sIluEt	sIluEf	7	7	6	?	?	f	0.29548	1.40904
8279	Post_Novel2	Novel2	slEnt#	slEnt#v	7	8	1	?	?	s	0.11379	1.77242
8280	Post_Novel2	Novel2	slEnt#	slEnt#v	7	8	2	?	?	l	0.04557	1.90885
8281	Post_Novel2	Novel2	slEnt#	slEnt#v	7	8	3	?	?	E	0.03933	1.92134
8282	Post_Novel2	Novel2	slEnt#	slEnt#v	7	8	4	?	?	n	0.33071	1.33858
8283	Post_Novel2	Novel2	slEnt#	slEnt#v	7	8	5	?	?	t	1.00000	0.00000
8284	Post_Novel2	Novel2	slEnt#	slEnt#v	7	8	6	?	?	#	1.00000	0.00000
8285	Post_Novel2	Novel2	slEnt#	slEnt#v	7	8	7	?	?	v	0.82609	0.34783
8286	Post_Novel2	Novel2	slog@n	slog@p	7	7	1	?	?	s	0.11379	1.77242
8287	Post_Novel2	Novel2	slog@n	slog@p	7	7	2	?	?	l	0.04557	1.90885
8288	Post_Novel2	Novel2	slog@n	slog@p	7	7	3	?	?	o	0.10286	1.79427
8289	Post_Novel2	Novel2	slog@n	slog@p	7	7	4	?	?	g	0.18837	1.62327
8290	Post_Novel2	Novel2	slog@n	slog@p	7	7	5	?	?	@	1.00000	0.00000
8291	Post_Novel2	Novel2	slog@n	slog@p	7	7	6	?	?	p	0.33501	1.32999
8292	Post_Novel2	Novel2	s@nAt@	s@nAt@p	7	8	1	?	?	s	0.11379	1.77242
8293	Post_Novel2	Novel2	s@nAt@	s@nAt@p	7	8	2	?	?	@	0.05673	1.88655
8294	Post_Novel2	Novel2	s@nAt@	s@nAt@p	7	8	3	?	?	n	0.02700	1.94600
8295	Post_Novel2	Novel2	s@nAt@	s@nAt@p	7	8	4	?	?	A	0.47014	1.05971
8296	Post_Novel2	Novel2	s@nAt@	s@nAt@p	7	8	5	?	?	t	1.00000	0.00000
8297	Post_Novel2	Novel2	s@nAt@	s@nAt@p	7	8	6	?	?	@	1.00000	0.00000
8298	Post_Novel2	Novel2	s@nAt@	s@nAt@p	7	8	7	?	?	p	0.51485	0.97031
8299	Post_Novel2	Novel2	sAvr@n	sAvr@p	7	7	1	?	?	s	0.11379	1.77242
8300	Post_Novel2	Novel2	sAvr@n	sAvr@p	7	7	2	?	?	A	0.01935	1.96129
8301	Post_Novel2	Novel2	sAvr@n	sAvr@p	7	7	3	?	?	v	0.05423	1.89153
8302	Post_Novel2	Novel2	sAvr@n	sAvr@p	7	7	4	?	?	r	1.00000	0.00000
8303	Post_Novel2	Novel2	sAvr@n	sAvr@p	7	7	5	?	?	@	1.00000	0.00000
8304	Post_Novel2	Novel2	sAvr@n	sAvr@p	7	7	6	?	?	p	0.26762	1.46477
8305	Post_Novel2	Novel2	tArg@t	tArg#k	7	7	1	?	?	t	0.04398	1.91205
8306	Post_Novel2	Novel2	tArg@t	tArg#k	7	7	2	?	?	A	0.04877	1.90246
8307	Post_Novel2	Novel2	tArg@t	tArg#k	7	7	3	?	?	r	0.21705	1.56591
8308	Post_Novel2	Novel2	tArg@t	tArg#k	7	7	4	?	?	g	0.26490	1.47020
8309	Post_Novel2	Novel2	tArg@t	tArg#k	7	7	5	?	?	#	0.34677	1.30646
8310	Post_Novel2	Novel2	tArg@t	tArg#k	7	7	6	?	?	k	1.00000	0.00000
8311	Post_Novel2	Novel2	TOraks	TOralt	4	7	1	?	?	T	0.00658	1.98684
8312	Post_Novel2	Novel2	TOraks	TOralt	4	7	2	?	?	O	0.06951	1.86098
8313	Post_Novel2	Novel2	TOraks	TOralt	4	7	3	?	?	r	0.44019	1.11961
8314	Post_Novel2	Novel2	TOraks	TOralt	4	7	4	?	?	a	0.27105	1.45789
8315	Post_Novel2	Novel2	TOraks	TOralt	4	7	5	?	?	l	0.50000	1.00000
8316	Post_Novel2	Novel2	TOraks	TOralt	4	7	6	?	?	t	1.00000	0.00000
8317	Post_Novel2	Novel2	t#kwYz	t#kwYt	4	7	1	?	?	t	0.04398	1.91205
8318	Post_Novel2	Novel2	t#kwYz	t#kwYt	4	7	2	?	?	#	0.04673	1.90654
8319	Post_Novel2	Novel2	t#kwYz	t#kwYt	4	7	3	?	?	k	0.10449	1.79102
8320	Post_Novel2	Novel2	t#kwYz	t#kwYt	4	7	4	?	?	w	0.27711	1.44579
8321	Post_Novel2	Novel2	t#kwYz	t#kwYt	4	7	5	?	?	Y	1.00000	0.00000
8322	Post_Novel2	Novel2	t#kwYz	t#kwYt	4	7	6	?	?	t	0.50000	1.00000
8323	Post_Novel2	Novel2	vaksin	vaksis	5	7	1	?	?	v	0.01521	1.96958
8324	Post_Novel2	Novel2	vaksin	vaksis	5	7	2	?	?	a	0.11776	1.76448
8325	Post_Novel2	Novel2	vaksin	vaksis	5	7	3	?	?	k	0.15226	1.69548
8326	Post_Novel2	Novel2	vaksin	vaksis	5	7	4	?	?	s	0.55548	0.88905
8327	Post_Novel2	Novel2	vaksin	vaksis	5	7	5	?	?	i	0.45377	1.09245
8328	Post_Novel2	Novel2	vaksin	vaksis	5	7	6	?	?	s	0.50000	1.00000
8329	Post_Novel2	Original	@JEnt@	@JEnt@	3	7	1	?	?	@	0.03033	1.93935
8330	Post_Novel2	Original	@JEnt@	@JEnt@	3	7	2	?	?	J	0.02147	1.95706
8331	Post_Novel2	Original	@JEnt@	@JEnt@	3	7	3	?	?	E	0.11040	1.77920
8332	Post_Novel2	Original	@JEnt@	@JEnt@	3	7	4	?	?	n	1.00000	0.00000
8333	Post_Novel2	Original	@JEnt@	@JEnt@	3	7	5	?	?	t	1.00000	0.00000
8334	Post_Novel2	Original	@JEnt@	@JEnt@	3	7	6	?	?	@	0.50000	1.00000
8335	Post_Novel2	Original	alb!no	alb!no	4	7	1	?	?	a	0.02159	1.95681
8336	Post_Novel2	Original	alb!no	alb!no	4	7	2	?	?	l	0.12541	1.74918
8337	Post_Novel2	Original	alb!no	alb!no	4	7	3	?	?	b	0.12645	1.74711
8338	Post_Novel2	Original	alb!no	alb!no	4	7	4	?	?	!	0.16697	1.66606
8339	Post_Novel2	Original	alb!no	alb!no	4	7	5	?	?	n	1.00000	0.00000
8340	Post_Novel2	Original	alb!no	alb!no	4	7	6	?	?	o	0.50000	1.00000
8341	Post_Novel2	Original	antEn@	antEn@	7	7	1	?	?	a	0.02159	1.95681
8342	Post_Novel2	Original	antEn@	antEn@	7	7	2	?	?	n	0.20759	1.58482
8343	Post_Novel2	Original	antEn@	antEn@	7	7	3	?	?	t	0.42334	1.15332
8344	Post_Novel2	Original	antEn@	antEn@	7	7	4	?	?	E	0.07055	1.85890
8345	Post_Novel2	Original	antEn@	antEn@	7	7	5	?	?	n	1.00000	0.00000
8346	Post_Novel2	Original	antEn@	antEn@	7	7	6	?	?	@	0.79468	0.41064
8347	Post_Novel2	Original	baC@l#	baC@l#	7	7	1	?	?	b	0.05735	1.88529
8348	Post_Novel2	Original	baC@l#	baC@l#	7	7	2	?	?	a	0.10825	1.78350
8349	Post_Novel2	Original	baC@l#	baC@l#	7	7	3	?	?	C	0.02050	1.95899
8350	Post_Novel2	Original	baC@l#	baC@l#	7	7	4	?	?	@	1.00000	0.00000
8351	Post_Novel2	Original	baC@l#	baC@l#	7	7	5	?	?	l	1.00000	0.00000
8352	Post_Novel2	Original	baC@l#	baC@l#	7	7	6	?	?	#	0.65833	0.68334
8353	Post_Novel2	Original	bArg@n	bArg@n	7	7	1	?	?	b	0.05735	1.88529
8354	Post_Novel2	Original	bArg@n	bArg@n	7	7	2	?	?	A	0.07040	1.85921
8355	Post_Novel2	Original	bArg@n	bArg@n	7	7	3	?	?	r	0.32435	1.35130
8356	Post_Novel2	Original	bArg@n	bArg@n	7	7	4	?	?	g	0.09793	1.80414
8357	Post_Novel2	Original	bArg@n	bArg@n	7	7	5	?	?	@	1.00000	0.00000
8358	Post_Novel2	Original	bArg@n	bArg@n	7	7	6	?	?	n	0.73335	0.53330
8359	Post_Novel2	Original	be@n@t	be@n@t	7	7	1	?	?	b	0.05735	1.88529
8360	Post_Novel2	Original	be@n@t	be@n@t	7	7	2	?	?	e	0.03130	1.93740
8361	Post_Novel2	Original	be@n@t	be@n@t	7	7	3	?	?	@	0.05733	1.88533
8362	Post_Novel2	Original	be@n@t	be@n@t	7	7	4	?	?	n	0.76540	0.46920
8363	Post_Novel2	Original	be@n@t	be@n@t	7	7	5	?	?	@	0.64971	0.70058
8364	Post_Novel2	Original	be@n@t	be@n@t	7	7	6	?	?	t	1.00000	0.00000
8365	Post_Novel2	Original	bIkini	bIkini	7	7	1	?	?	b	0.05735	1.88529
8366	Post_Novel2	Original	bIkini	bIkini	7	7	2	?	?	I	0.10130	1.79739
